"","Date","Company"
"7778",2015-03-01,"Shire"
"7779",2015-03-01,"Sky"
"7780",2015-03-01,"Old Mutual"
"7781",2015-03-01,"GKN"
"7782",2015-03-01,"Hammerson"
"7783",2015-03-01,"Babcock International Group"
"7784",2015-03-01,"Royal Mail"
"7785",2015-03-01,"Intu Properties"
"7786",2015-03-01,"Dixons Carphone"
"7787",2015-03-01,"Capita"
"7788",2015-03-01,"Travis Perkins"
"7789",2015-03-01,"ARM Holdings"
"7790",2015-03-01,"Sports Direct International"
"7791",2015-03-01,"Aberdeen Asset Management"
"7792",2015-03-01,"Smiths Group"
"7793",2015-03-01,"BG Group"
"7794",2015-03-01,"Meggitt"
"7795",2015-03-01,"Morrison (Wm) Supermarkets"
"7796",2015-03-01,"G4S"
"7797",2015-03-01,"Weir Group"
"7798",2015-03-01,"Aggreko"
"7799",2015-03-01,"Friends Life Group"
"7800",2015-03-01,"Tullow Oil"
"7801",2015-02-01,"3i Group plc"
"7802",2015-02-01,"Abrdn"
"7803",2015-02-01,"Admiral Group"
"7804",2015-02-01,"Anglo American plc"
"7805",2015-02-01,"Antofagasta"
"7806",2015-02-01,"Ashtead Group"
"7807",2015-02-01,"Associated British Foods"
"7808",2015-02-01,"AstraZeneca"
"7809",2015-02-01,"Aviva"
"7810",2015-02-01,"BAE Systems"
"7811",2015-02-01,"Barclays"
"7812",2015-02-01,"Barratt Developments"
"7813",2015-02-01,"BHP"
"7814",2015-02-01,"BP"
"7815",2015-02-01,"British American Tobacco"
"7816",2015-02-01,"British Land"
"7817",2015-02-01,"BT Group"
"7818",2015-02-01,"Bunzl"
"7819",2015-02-01,"Burberry"
"7820",2015-02-01,"Coca-Cola HBC"
"7821",2015-02-01,"Compass Group"
"7822",2015-02-01,"CRH plc"
"7823",2015-02-01,"Croda International"
"7824",2015-02-01,"Diageo"
"7825",2015-02-01,"Experian"
"7826",2015-02-01,"Ferguson plc"
"7827",2015-02-01,"GlaxoSmithKline"
"7828",2015-02-01,"Glencore"
"7829",2015-02-01,"Hargreaves Lansdown"
"7830",2015-02-01,"HSBC"
"7831",2015-02-01,"IHG Hotels & Resorts"
"7832",2015-02-01,"Imperial Brands"
"7833",2015-02-01,"International Airlines Group"
"7834",2015-02-01,"Intertek"
"7835",2015-02-01,"Johnson Matthey"
"7836",2015-02-01,"Land Securities"
"7837",2015-02-01,"Legal & General"
"7838",2015-02-01,"Lloyds Banking Group"
"7839",2015-02-01,"London Stock Exchange Group"
"7840",2015-02-01,"Mondi"
"7841",2015-02-01,"National Grid plc"
"7842",2015-02-01,"NatWest Group"
"7843",2015-02-01,"Next plc"
"7844",2015-02-01,"Pearson plc"
"7845",2015-02-01,"Persimmon plc"
"7846",2015-02-01,"Prudential plc"
"7847",2015-02-01,"Reckitt"
"7848",2015-02-01,"RELX"
"7849",2015-02-01,"Rio Tinto"
"7850",2015-02-01,"Rolls-Royce Holdings"
"7851",2015-02-01,"Royal Dutch Shell"
"7852",2015-02-01,"Sage Group"
"7853",2015-02-01,"Sainsbury's"
"7854",2015-02-01,"Schroders"
"7855",2015-02-01,"Severn Trent"
"7856",2015-02-01,"Smith & Nephew"
"7857",2015-02-01,"SSE plc"
"7858",2015-02-01,"Standard Chartered"
"7859",2015-02-01,"St. James's Place plc"
"7860",2015-02-01,"Taylor Wimpey"
"7861",2015-02-01,"Tesco"
"7862",2015-02-01,"Unilever"
"7863",2015-02-01,"United Utilities"
"7864",2015-02-01,"Vodafone Group"
"7865",2015-02-01,"Whitbread"
"7866",2015-02-01,"WPP plc"
"7867",2015-02-01,"RSA Insurance Group"
"7868",2015-02-01,"ITV"
"7869",2015-02-01,"Carnival"
"7870",2015-02-01,"Centrica"
"7871",2015-02-01,"TUI AG"
"7872",2015-02-01,"Kingfisher"
"7873",2015-02-01,"Fresnillo"
"7874",2015-02-01,"Direct Line Insurance Group"
"7875",2015-02-01,"Marks and Spencer Group"
"7876",2015-02-01,"Easyjet"
"7877",2015-02-01,"Randgold Resoruces"
"7878",2015-02-01,"Shire"
"7879",2015-02-01,"Sky"
"7880",2015-02-01,"Old Mutual"
"7881",2015-02-01,"GKN"
"7882",2015-02-01,"Hammerson"
"7883",2015-02-01,"Babcock International Group"
"7884",2015-02-01,"Royal Mail"
"7885",2015-02-01,"Intu Properties"
"7886",2015-02-01,"Dixons Carphone"
"7887",2015-02-01,"Capita"
"7888",2015-02-01,"Travis Perkins"
"7889",2015-02-01,"ARM Holdings"
"7890",2015-02-01,"Sports Direct International"
"7891",2015-02-01,"Aberdeen Asset Management"
"7892",2015-02-01,"Smiths Group"
"7893",2015-02-01,"BG Group"
"7894",2015-02-01,"Meggitt"
"7895",2015-02-01,"Morrison (Wm) Supermarkets"
"7896",2015-02-01,"G4S"
"7897",2015-02-01,"Weir Group"
"7898",2015-02-01,"Aggreko"
"7899",2015-02-01,"Friends Life Group"
"7900",2015-02-01,"Tullow Oil"
"7901",2015-01-01,"3i Group plc"
"7902",2015-01-01,"Abrdn"
"7903",2015-01-01,"Admiral Group"
"7904",2015-01-01,"Anglo American plc"
"7905",2015-01-01,"Antofagasta"
"7906",2015-01-01,"Ashtead Group"
"7907",2015-01-01,"Associated British Foods"
"7908",2015-01-01,"AstraZeneca"
"7909",2015-01-01,"Aviva"
"7910",2015-01-01,"BAE Systems"
"7911",2015-01-01,"Barclays"
"7912",2015-01-01,"Barratt Developments"
"7913",2015-01-01,"BHP"
"7914",2015-01-01,"BP"
"7915",2015-01-01,"British American Tobacco"
"7916",2015-01-01,"British Land"
"7917",2015-01-01,"BT Group"
"7918",2015-01-01,"Bunzl"
"7919",2015-01-01,"Burberry"
"7920",2015-01-01,"Coca-Cola HBC"
"7921",2015-01-01,"Compass Group"
"7922",2015-01-01,"CRH plc"
"7923",2015-01-01,"Croda International"
"7924",2015-01-01,"Diageo"
"7925",2015-01-01,"Experian"
"7926",2015-01-01,"Ferguson plc"
"7927",2015-01-01,"GlaxoSmithKline"
"7928",2015-01-01,"Glencore"
"7929",2015-01-01,"Hargreaves Lansdown"
"7930",2015-01-01,"HSBC"
"7931",2015-01-01,"IHG Hotels & Resorts"
"7932",2015-01-01,"Imperial Brands"
"7933",2015-01-01,"International Airlines Group"
"7934",2015-01-01,"Intertek"
"7935",2015-01-01,"Johnson Matthey"
"7936",2015-01-01,"Land Securities"
"7937",2015-01-01,"Legal & General"
"7938",2015-01-01,"Lloyds Banking Group"
"7939",2015-01-01,"London Stock Exchange Group"
"7940",2015-01-01,"Mondi"
"7941",2015-01-01,"National Grid plc"
"7942",2015-01-01,"NatWest Group"
"7943",2015-01-01,"Next plc"
"7944",2015-01-01,"Pearson plc"
"7945",2015-01-01,"Persimmon plc"
"7946",2015-01-01,"Prudential plc"
"7947",2015-01-01,"Reckitt"
"7948",2015-01-01,"RELX"
"7949",2015-01-01,"Rio Tinto"
"7950",2015-01-01,"Rolls-Royce Holdings"
"7951",2015-01-01,"Royal Dutch Shell"
"7952",2015-01-01,"Sage Group"
"7953",2015-01-01,"Sainsbury's"
"7954",2015-01-01,"Schroders"
"7955",2015-01-01,"Severn Trent"
"7956",2015-01-01,"Smith & Nephew"
"7957",2015-01-01,"SSE plc"
"7958",2015-01-01,"Standard Chartered"
"7959",2015-01-01,"St. James's Place plc"
"7960",2015-01-01,"Taylor Wimpey"
"7961",2015-01-01,"Tesco"
"7962",2015-01-01,"Unilever"
"7963",2015-01-01,"United Utilities"
"7964",2015-01-01,"Vodafone Group"
"7965",2015-01-01,"Whitbread"
"7966",2015-01-01,"WPP plc"
"7967",2015-01-01,"RSA Insurance Group"
"7968",2015-01-01,"ITV"
"7969",2015-01-01,"Carnival"
"7970",2015-01-01,"Centrica"
"7971",2015-01-01,"TUI AG"
"7972",2015-01-01,"Kingfisher"
"7973",2015-01-01,"Fresnillo"
"7974",2015-01-01,"Direct Line Insurance Group"
"7975",2015-01-01,"Marks and Spencer Group"
"7976",2015-01-01,"Easyjet"
"7977",2015-01-01,"Randgold Resoruces"
"7978",2015-01-01,"Shire"
"7979",2015-01-01,"Sky"
"7980",2015-01-01,"Old Mutual"
"7981",2015-01-01,"GKN"
"7982",2015-01-01,"Hammerson"
"7983",2015-01-01,"Babcock International Group"
"7984",2015-01-01,"Royal Mail"
"7985",2015-01-01,"Intu Properties"
"7986",2015-01-01,"Dixons Carphone"
"7987",2015-01-01,"Capita"
"7988",2015-01-01,"Travis Perkins"
"7989",2015-01-01,"ARM Holdings"
"7990",2015-01-01,"Sports Direct International"
"7991",2015-01-01,"Aberdeen Asset Management"
"7992",2015-01-01,"Smiths Group"
"7993",2015-01-01,"BG Group"
"7994",2015-01-01,"Meggitt"
"7995",2015-01-01,"Morrison (Wm) Supermarkets"
"7996",2015-01-01,"G4S"
"7997",2015-01-01,"Weir Group"
"7998",2015-01-01,"Aggreko"
"7999",2015-01-01,"Friends Life Group"
"8000",2015-01-01,"Tullow Oil"
"8001",2014-12-01,"3i Group plc"
"8002",2014-12-01,"Abrdn"
"8003",2014-12-01,"Admiral Group"
"8004",2014-12-01,"Anglo American plc"
"8005",2014-12-01,"Antofagasta"
"8006",2014-12-01,"Ashtead Group"
"8007",2014-12-01,"Associated British Foods"
"8008",2014-12-01,"AstraZeneca"
"8009",2014-12-01,"Aviva"
"8010",2014-12-01,"BAE Systems"
"8011",2014-12-01,"Barclays"
"8012",2014-12-01,"BHP"
"8013",2014-12-01,"BP"
"8014",2014-12-01,"British American Tobacco"
"8015",2014-12-01,"British Land"
"8016",2014-12-01,"BT Group"
"8017",2014-12-01,"Bunzl"
"8018",2014-12-01,"Burberry"
"8019",2014-12-01,"Coca-Cola HBC"
"8020",2014-12-01,"Compass Group"
"8021",2014-12-01,"CRH plc"
"8022",2014-12-01,"Croda International"
"8023",2014-12-01,"Diageo"
"8024",2014-12-01,"Experian"
"8025",2014-12-01,"Ferguson plc"
"8026",2014-12-01,"GlaxoSmithKline"
"8027",2014-12-01,"Glencore"
"8028",2014-12-01,"Hargreaves Lansdown"
"8029",2014-12-01,"HSBC"
"8030",2014-12-01,"IHG Hotels & Resorts"
"8031",2014-12-01,"Imperial Brands"
"8032",2014-12-01,"International Airlines Group"
"8033",2014-12-01,"Intertek"
"8034",2014-12-01,"Johnson Matthey"
"8035",2014-12-01,"Land Securities"
"8036",2014-12-01,"Legal & General"
"8037",2014-12-01,"Lloyds Banking Group"
"8038",2014-12-01,"London Stock Exchange Group"
"8039",2014-12-01,"Mondi"
"8040",2014-12-01,"National Grid plc"
"8041",2014-12-01,"NatWest Group"
"8042",2014-12-01,"Next plc"
"8043",2014-12-01,"Pearson plc"
"8044",2014-12-01,"Persimmon plc"
"8045",2014-12-01,"Prudential plc"
"8046",2014-12-01,"Reckitt"
"8047",2014-12-01,"RELX"
"8048",2014-12-01,"Rio Tinto"
"8049",2014-12-01,"Rolls-Royce Holdings"
"8050",2014-12-01,"Royal Dutch Shell"
"8051",2014-12-01,"Sage Group"
"8052",2014-12-01,"Sainsbury's"
"8053",2014-12-01,"Schroders"
"8054",2014-12-01,"Severn Trent"
"8055",2014-12-01,"Smith & Nephew"
"8056",2014-12-01,"SSE plc"
"8057",2014-12-01,"Standard Chartered"
"8058",2014-12-01,"St. James's Place plc"
"8059",2014-12-01,"Tesco"
"8060",2014-12-01,"Unilever"
"8061",2014-12-01,"United Utilities"
"8062",2014-12-01,"Vodafone Group"
"8063",2014-12-01,"Whitbread"
"8064",2014-12-01,"WPP plc"
"8065",2014-12-01,"RSA Insurance Group"
"8066",2014-12-01,"ITV"
"8067",2014-12-01,"Carnival"
"8068",2014-12-01,"Centrica"
"8069",2014-12-01,"Kingfisher"
"8070",2014-12-01,"Fresnillo"
"8071",2014-12-01,"Direct Line Insurance Group"
"8072",2014-12-01,"Marks and Spencer Group"
"8073",2014-12-01,"Easyjet"
"8074",2014-12-01,"Randgold Resoruces"
"8075",2014-12-01,"Shire"
"8076",2014-12-01,"Sky"
"8077",2014-12-01,"Old Mutual"
"8078",2014-12-01,"GKN"
"8079",2014-12-01,"Hammerson"
"8080",2014-12-01,"Babcock International Group"
"8081",2014-12-01,"Royal Mail"
"8082",2014-12-01,"Intu Properties"
"8083",2014-12-01,"Dixons Carphone"
"8084",2014-12-01,"Capita"
"8085",2014-12-01,"Travis Perkins"
"8086",2014-12-01,"ARM Holdings"
"8087",2014-12-01,"Sports Direct International"
"8088",2014-12-01,"Aberdeen Asset Management"
"8089",2014-12-01,"Smiths Group"
"8090",2014-12-01,"BG Group"
"8091",2014-12-01,"Meggitt"
"8092",2014-12-01,"Morrison (Wm) Supermarkets"
"8093",2014-12-01,"G4S"
"8094",2014-12-01,"Weir Group"
"8095",2014-12-01,"Aggreko"
"8096",2014-12-01,"Friends Life Group"
"8097",2014-12-01,"Tullow Oil"
"8098",2014-12-01,"Petrofac"
"8099",2014-12-01,"IMI"
"8100",2014-12-01,"TUI Travel"
"8101",2014-11-01,"3i Group plc"
"8102",2014-11-01,"Abrdn"
"8103",2014-11-01,"Admiral Group"
"8104",2014-11-01,"Anglo American plc"
"8105",2014-11-01,"Antofagasta"
"8106",2014-11-01,"Ashtead Group"
"8107",2014-11-01,"Associated British Foods"
"8108",2014-11-01,"AstraZeneca"
"8109",2014-11-01,"Aviva"
"8110",2014-11-01,"BAE Systems"
"8111",2014-11-01,"Barclays"
"8112",2014-11-01,"BHP"
"8113",2014-11-01,"BP"
"8114",2014-11-01,"British American Tobacco"
"8115",2014-11-01,"British Land"
"8116",2014-11-01,"BT Group"
"8117",2014-11-01,"Bunzl"
"8118",2014-11-01,"Burberry"
"8119",2014-11-01,"Coca-Cola HBC"
"8120",2014-11-01,"Compass Group"
"8121",2014-11-01,"CRH plc"
"8122",2014-11-01,"Croda International"
"8123",2014-11-01,"Diageo"
"8124",2014-11-01,"Experian"
"8125",2014-11-01,"Ferguson plc"
"8126",2014-11-01,"GlaxoSmithKline"
"8127",2014-11-01,"Glencore"
"8128",2014-11-01,"Hargreaves Lansdown"
"8129",2014-11-01,"HSBC"
"8130",2014-11-01,"IHG Hotels & Resorts"
"8131",2014-11-01,"Imperial Brands"
"8132",2014-11-01,"International Airlines Group"
"8133",2014-11-01,"Intertek"
"8134",2014-11-01,"Johnson Matthey"
"8135",2014-11-01,"Land Securities"
"8136",2014-11-01,"Legal & General"
"8137",2014-11-01,"Lloyds Banking Group"
"8138",2014-11-01,"London Stock Exchange Group"
"8139",2014-11-01,"Mondi"
"8140",2014-11-01,"National Grid plc"
"8141",2014-11-01,"NatWest Group"
"8142",2014-11-01,"Next plc"
"8143",2014-11-01,"Pearson plc"
"8144",2014-11-01,"Persimmon plc"
"8145",2014-11-01,"Prudential plc"
"8146",2014-11-01,"Reckitt"
"8147",2014-11-01,"RELX"
"8148",2014-11-01,"Rio Tinto"
"8149",2014-11-01,"Rolls-Royce Holdings"
"8150",2014-11-01,"Royal Dutch Shell"
"8151",2014-11-01,"Sage Group"
"8152",2014-11-01,"Sainsbury's"
"8153",2014-11-01,"Schroders"
"8154",2014-11-01,"Severn Trent"
"8155",2014-11-01,"Smith & Nephew"
"8156",2014-11-01,"SSE plc"
"8157",2014-11-01,"Standard Chartered"
"8158",2014-11-01,"St. James's Place plc"
"8159",2014-11-01,"Tesco"
"8160",2014-11-01,"Unilever"
"8161",2014-11-01,"United Utilities"
"8162",2014-11-01,"Vodafone Group"
"8163",2014-11-01,"Whitbread"
"8164",2014-11-01,"WPP plc"
"8165",2014-11-01,"RSA Insurance Group"
"8166",2014-11-01,"ITV"
"8167",2014-11-01,"Carnival"
"8168",2014-11-01,"Centrica"
"8169",2014-11-01,"Kingfisher"
"8170",2014-11-01,"Fresnillo"
"8171",2014-11-01,"Direct Line Insurance Group"
"8172",2014-11-01,"Marks and Spencer Group"
"8173",2014-11-01,"Easyjet"
"8174",2014-11-01,"Randgold Resoruces"
"8175",2014-11-01,"Shire"
"8176",2014-11-01,"Sky"
"8177",2014-11-01,"Old Mutual"
"8178",2014-11-01,"GKN"
"8179",2014-11-01,"Hammerson"
"8180",2014-11-01,"Babcock International Group"
"8181",2014-11-01,"Royal Mail"
"8182",2014-11-01,"Intu Properties"
"8183",2014-11-01,"Dixons Carphone"
"8184",2014-11-01,"Capita"
"8185",2014-11-01,"Travis Perkins"
"8186",2014-11-01,"ARM Holdings"
"8187",2014-11-01,"Sports Direct International"
"8188",2014-11-01,"Aberdeen Asset Management"
"8189",2014-11-01,"Smiths Group"
"8190",2014-11-01,"BG Group"
"8191",2014-11-01,"Meggitt"
"8192",2014-11-01,"Morrison (Wm) Supermarkets"
"8193",2014-11-01,"G4S"
"8194",2014-11-01,"Weir Group"
"8195",2014-11-01,"Aggreko"
"8196",2014-11-01,"Friends Life Group"
"8197",2014-11-01,"Tullow Oil"
"8198",2014-11-01,"Petrofac"
"8199",2014-11-01,"IMI"
"8200",2014-11-01,"TUI Travel"
"8201",2014-10-01,"3i Group plc"
"8202",2014-10-01,"Abrdn"
"8203",2014-10-01,"Admiral Group"
"8204",2014-10-01,"Anglo American plc"
"8205",2014-10-01,"Antofagasta"
"8206",2014-10-01,"Ashtead Group"
"8207",2014-10-01,"Associated British Foods"
"8208",2014-10-01,"AstraZeneca"
"8209",2014-10-01,"Aviva"
"8210",2014-10-01,"BAE Systems"
"8211",2014-10-01,"Barclays"
"8212",2014-10-01,"BHP"
"8213",2014-10-01,"BP"
"8214",2014-10-01,"British American Tobacco"
"8215",2014-10-01,"British Land"
"8216",2014-10-01,"BT Group"
"8217",2014-10-01,"Bunzl"
"8218",2014-10-01,"Burberry"
"8219",2014-10-01,"Coca-Cola HBC"
"8220",2014-10-01,"Compass Group"
"8221",2014-10-01,"CRH plc"
"8222",2014-10-01,"Croda International"
"8223",2014-10-01,"Diageo"
"8224",2014-10-01,"Experian"
"8225",2014-10-01,"Ferguson plc"
"8226",2014-10-01,"GlaxoSmithKline"
"8227",2014-10-01,"Glencore"
"8228",2014-10-01,"Hargreaves Lansdown"
"8229",2014-10-01,"HSBC"
"8230",2014-10-01,"IHG Hotels & Resorts"
"8231",2014-10-01,"Imperial Brands"
"8232",2014-10-01,"International Airlines Group"
"8233",2014-10-01,"Intertek"
"8234",2014-10-01,"Johnson Matthey"
"8235",2014-10-01,"Land Securities"
"8236",2014-10-01,"Legal & General"
"8237",2014-10-01,"Lloyds Banking Group"
"8238",2014-10-01,"London Stock Exchange Group"
"8239",2014-10-01,"Mondi"
"8240",2014-10-01,"National Grid plc"
"8241",2014-10-01,"NatWest Group"
"8242",2014-10-01,"Next plc"
"8243",2014-10-01,"Pearson plc"
"8244",2014-10-01,"Persimmon plc"
"8245",2014-10-01,"Prudential plc"
"8246",2014-10-01,"Reckitt"
"8247",2014-10-01,"RELX"
"8248",2014-10-01,"Rio Tinto"
"8249",2014-10-01,"Rolls-Royce Holdings"
"8250",2014-10-01,"Royal Dutch Shell"
"8251",2014-10-01,"Sage Group"
"8252",2014-10-01,"Sainsbury's"
"8253",2014-10-01,"Schroders"
"8254",2014-10-01,"Severn Trent"
"8255",2014-10-01,"Smith & Nephew"
"8256",2014-10-01,"SSE plc"
"8257",2014-10-01,"Standard Chartered"
"8258",2014-10-01,"St. James's Place plc"
"8259",2014-10-01,"Tesco"
"8260",2014-10-01,"Unilever"
"8261",2014-10-01,"United Utilities"
"8262",2014-10-01,"Vodafone Group"
"8263",2014-10-01,"Whitbread"
"8264",2014-10-01,"WPP plc"
"8265",2014-10-01,"RSA Insurance Group"
"8266",2014-10-01,"ITV"
"8267",2014-10-01,"Carnival"
"8268",2014-10-01,"Centrica"
"8269",2014-10-01,"Kingfisher"
"8270",2014-10-01,"Fresnillo"
"8271",2014-10-01,"Direct Line Insurance Group"
"8272",2014-10-01,"Marks and Spencer Group"
"8273",2014-10-01,"Easyjet"
"8274",2014-10-01,"Randgold Resoruces"
"8275",2014-10-01,"Shire"
"8276",2014-10-01,"Sky"
"8277",2014-10-01,"Old Mutual"
"8278",2014-10-01,"GKN"
"8279",2014-10-01,"Hammerson"
"8280",2014-10-01,"Babcock International Group"
"8281",2014-10-01,"Royal Mail"
"8282",2014-10-01,"Intu Properties"
"8283",2014-10-01,"Dixons Carphone"
"8284",2014-10-01,"Capita"
"8285",2014-10-01,"Travis Perkins"
"8286",2014-10-01,"ARM Holdings"
"8287",2014-10-01,"Sports Direct International"
"8288",2014-10-01,"Aberdeen Asset Management"
"8289",2014-10-01,"Smiths Group"
"8290",2014-10-01,"BG Group"
"8291",2014-10-01,"Meggitt"
"8292",2014-10-01,"Morrison (Wm) Supermarkets"
"8293",2014-10-01,"G4S"
"8294",2014-10-01,"Weir Group"
"8295",2014-10-01,"Aggreko"
"8296",2014-10-01,"Friends Life Group"
"8297",2014-10-01,"Tullow Oil"
"8298",2014-10-01,"Petrofac"
"8299",2014-10-01,"IMI"
"8300",2014-10-01,"TUI Travel"
"8301",2014-09-01,"3i Group plc"
"8302",2014-09-01,"Abrdn"
"8303",2014-09-01,"Admiral Group"
"8304",2014-09-01,"Anglo American plc"
"8305",2014-09-01,"Antofagasta"
"8306",2014-09-01,"Ashtead Group"
"8307",2014-09-01,"Associated British Foods"
"8308",2014-09-01,"AstraZeneca"
"8309",2014-09-01,"Aviva"
"8310",2014-09-01,"BAE Systems"
"8311",2014-09-01,"Barclays"
"8312",2014-09-01,"BHP"
"8313",2014-09-01,"BP"
"8314",2014-09-01,"British American Tobacco"
"8315",2014-09-01,"British Land"
"8316",2014-09-01,"BT Group"
"8317",2014-09-01,"Bunzl"
"8318",2014-09-01,"Burberry"
"8319",2014-09-01,"Coca-Cola HBC"
"8320",2014-09-01,"Compass Group"
"8321",2014-09-01,"CRH plc"
"8322",2014-09-01,"Croda International"
"8323",2014-09-01,"Diageo"
"8324",2014-09-01,"Experian"
"8325",2014-09-01,"Ferguson plc"
"8326",2014-09-01,"GlaxoSmithKline"
"8327",2014-09-01,"Glencore"
"8328",2014-09-01,"Hargreaves Lansdown"
"8329",2014-09-01,"HSBC"
"8330",2014-09-01,"IHG Hotels & Resorts"
"8331",2014-09-01,"Imperial Brands"
"8332",2014-09-01,"International Airlines Group"
"8333",2014-09-01,"Intertek"
"8334",2014-09-01,"Johnson Matthey"
"8335",2014-09-01,"Land Securities"
"8336",2014-09-01,"Legal & General"
"8337",2014-09-01,"Lloyds Banking Group"
"8338",2014-09-01,"London Stock Exchange Group"
"8339",2014-09-01,"Mondi"
"8340",2014-09-01,"National Grid plc"
"8341",2014-09-01,"NatWest Group"
"8342",2014-09-01,"Next plc"
"8343",2014-09-01,"Pearson plc"
"8344",2014-09-01,"Persimmon plc"
"8345",2014-09-01,"Prudential plc"
"8346",2014-09-01,"Reckitt"
"8347",2014-09-01,"RELX"
"8348",2014-09-01,"Rio Tinto"
"8349",2014-09-01,"Rolls-Royce Holdings"
"8350",2014-09-01,"Royal Dutch Shell"
"8351",2014-09-01,"Sage Group"
"8352",2014-09-01,"Sainsbury's"
"8353",2014-09-01,"Schroders"
"8354",2014-09-01,"Severn Trent"
"8355",2014-09-01,"Smith & Nephew"
"8356",2014-09-01,"SSE plc"
"8357",2014-09-01,"Standard Chartered"
"8358",2014-09-01,"St. James's Place plc"
"8359",2014-09-01,"Tesco"
"8360",2014-09-01,"Unilever"
"8361",2014-09-01,"United Utilities"
"8362",2014-09-01,"Vodafone Group"
"8363",2014-09-01,"Whitbread"
"8364",2014-09-01,"WPP plc"
"8365",2014-09-01,"RSA Insurance Group"
"8366",2014-09-01,"ITV"
"8367",2014-09-01,"Carnival"
"8368",2014-09-01,"Centrica"
"8369",2014-09-01,"Kingfisher"
"8370",2014-09-01,"Fresnillo"
"8371",2014-09-01,"Marks and Spencer Group"
"8372",2014-09-01,"Easyjet"
"8373",2014-09-01,"Randgold Resoruces"
"8374",2014-09-01,"Shire"
"8375",2014-09-01,"Sky"
"8376",2014-09-01,"Old Mutual"
"8377",2014-09-01,"GKN"
"8378",2014-09-01,"Hammerson"
"8379",2014-09-01,"Babcock International Group"
"8380",2014-09-01,"Royal Mail"
"8381",2014-09-01,"Intu Properties"
"8382",2014-09-01,"Capita"
"8383",2014-09-01,"Travis Perkins"
"8384",2014-09-01,"ARM Holdings"
"8385",2014-09-01,"Sports Direct International"
"8386",2014-09-01,"Aberdeen Asset Management"
"8387",2014-09-01,"Smiths Group"
"8388",2014-09-01,"BG Group"
"8389",2014-09-01,"Meggitt"
"8390",2014-09-01,"Morrison (Wm) Supermarkets"
"8391",2014-09-01,"G4S"
"8392",2014-09-01,"Weir Group"
"8393",2014-09-01,"Aggreko"
"8394",2014-09-01,"Friends Life Group"
"8395",2014-09-01,"Tullow Oil"
"8396",2014-09-01,"Petrofac"
"8397",2014-09-01,"IMI"
"8398",2014-09-01,"TUI Travel"
"8399",2014-09-01,"Rexam"
"8400",2014-09-01,"Barratt Developments"
"8401",2014-08-01,"3i Group plc"
"8402",2014-08-01,"Abrdn"
"8403",2014-08-01,"Admiral Group"
"8404",2014-08-01,"Anglo American plc"
"8405",2014-08-01,"Antofagasta"
"8406",2014-08-01,"Ashtead Group"
"8407",2014-08-01,"Associated British Foods"
"8408",2014-08-01,"AstraZeneca"
"8409",2014-08-01,"Aviva"
"8410",2014-08-01,"BAE Systems"
"8411",2014-08-01,"Barclays"
"8412",2014-08-01,"BHP"
"8413",2014-08-01,"BP"
"8414",2014-08-01,"British American Tobacco"
"8415",2014-08-01,"British Land"
"8416",2014-08-01,"BT Group"
"8417",2014-08-01,"Bunzl"
"8418",2014-08-01,"Burberry"
"8419",2014-08-01,"Coca-Cola HBC"
"8420",2014-08-01,"Compass Group"
"8421",2014-08-01,"CRH plc"
"8422",2014-08-01,"Croda International"
"8423",2014-08-01,"Diageo"
"8424",2014-08-01,"Experian"
"8425",2014-08-01,"Ferguson plc"
"8426",2014-08-01,"GlaxoSmithKline"
"8427",2014-08-01,"Glencore"
"8428",2014-08-01,"Hargreaves Lansdown"
"8429",2014-08-01,"HSBC"
"8430",2014-08-01,"IHG Hotels & Resorts"
"8431",2014-08-01,"Imperial Brands"
"8432",2014-08-01,"International Airlines Group"
"8433",2014-08-01,"Intertek"
"8434",2014-08-01,"Johnson Matthey"
"8435",2014-08-01,"Land Securities"
"8436",2014-08-01,"Legal & General"
"8437",2014-08-01,"Lloyds Banking Group"
"8438",2014-08-01,"London Stock Exchange Group"
"8439",2014-08-01,"Mondi"
"8440",2014-08-01,"National Grid plc"
"8441",2014-08-01,"NatWest Group"
"8442",2014-08-01,"Next plc"
"8443",2014-08-01,"Pearson plc"
"8444",2014-08-01,"Persimmon plc"
"8445",2014-08-01,"Prudential plc"
"8446",2014-08-01,"Reckitt"
"8447",2014-08-01,"RELX"
"8448",2014-08-01,"Rio Tinto"
"8449",2014-08-01,"Rolls-Royce Holdings"
"8450",2014-08-01,"Royal Dutch Shell"
"8451",2014-08-01,"Sage Group"
"8452",2014-08-01,"Sainsbury's"
"8453",2014-08-01,"Schroders"
"8454",2014-08-01,"Severn Trent"
"8455",2014-08-01,"Smith & Nephew"
"8456",2014-08-01,"SSE plc"
"8457",2014-08-01,"Standard Chartered"
"8458",2014-08-01,"St. James's Place plc"
"8459",2014-08-01,"Tesco"
"8460",2014-08-01,"Unilever"
"8461",2014-08-01,"United Utilities"
"8462",2014-08-01,"Vodafone Group"
"8463",2014-08-01,"Whitbread"
"8464",2014-08-01,"WPP plc"
"8465",2014-08-01,"RSA Insurance Group"
"8466",2014-08-01,"ITV"
"8467",2014-08-01,"Carnival"
"8468",2014-08-01,"Centrica"
"8469",2014-08-01,"Kingfisher"
"8470",2014-08-01,"Fresnillo"
"8471",2014-08-01,"Marks and Spencer Group"
"8472",2014-08-01,"Easyjet"
"8473",2014-08-01,"Randgold Resoruces"
"8474",2014-08-01,"Shire"
"8475",2014-08-01,"Sky"
